Index,Dataset,Isoclass,Cell 1,Cell 2,Cell 3,Class 1,Class 2,Class 3,Spatial Domain 1,Spatial Domain 2,Spatial Domain 3,Brainmap Layer 1,Brainmap Layer 2,Brainmap Layer 3,Anatomical Class 1,Anatomical Class 2,Anatomical Class 3
2574,Synapse 4,6,IL2VL,RMER,RMEV,IL2V,RME,RMEV,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2575,Synapse 4,6,IL2VL,RMER,RMEL,IL2V,RME,RME,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2576,Synapse 4,6,IL2VL,RMEV,RMEL,IL2V,RMEV,RME,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2577,Synapse 4,6,RIVL,SIAVR,SMDVL,RIV,SIAV,SMDV,Lateral,Sublateral,Lateral,3,3,3,HMN,SMN,SMN
2578,Synapse 4,7,ASHL,ADAL,AVAL,ASH,ADA,AVA,Avoidance,Avoidance,Unclassified,1,3,3,SN5,IN3,IN1
2579,Synapse 4,7,ASHL,ADAL,AVBL,ASH,ADA,AVB,Avoidance,Avoidance,Avoidance,1,3,3,SN5,IN3,IN1
2580,Synapse 4,7,ADAL,AVJR,AVBL,ADA,AVJ,AVB,Avoidance,Avoidance,Avoidance,3,2,3,IN3,IN2,IN1
2581,Synapse 4,7,ADAL,RIML,AVBL,ADA,RIM,AVB,Avoidance,Lateral,Avoidance,3,3,3,IN3,IN1,IN1
2582,Synapse 4,7,ADAL,RIML,AVBR,ADA,RIM,AVB,Avoidance,Lateral,Avoidance,3,3,3,IN3,IN1,IN1
2583,Synapse 4,7,AVJR,PVCL,AVBL,AVJ,PVC,AVB,Avoidance,Avoidance,Avoidance,2,3,3,IN2,IN1,IN1
2584,Synapse 4,7,RIFL,AVJR,AVBL,RIF,AVJ,AVB,Avoidance,Avoidance,Avoidance,3,2,3,IN3,IN2,IN1
2585,Synapse 4,7,PVPL,PVCL,AVBR,PVP,PVC,AVB,Avoidance,Avoidance,Avoidance,3,3,3,IN3,IN1,IN1
2586,Synapse 4,7,RIFL,RIML,AVBR,RIF,RIM,AVB,Avoidance,Lateral,Avoidance,3,3,3,IN3,IN1,IN1
2587,Synapse 4,7,AVKR,SAADL,RIML,AVK,SAAD,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
2588,Synapse 4,7,RIS,RIML,SMDVL,RIS,RIM,SMDV,Lateral,Lateral,Lateral,3,3,3,IN3,IN1,SMN
2589,Synapse 4,7,SAADR,RIML,AVKL,SAAD,RIM,AVK,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,IN2
2590,Synapse 4,7,RIS,RIML,AVKL,RIS,RIM,AVK,Lateral,Lateral,Lateral,3,3,3,IN3,IN1,IN2
2591,Synapse 4,7,RIS,RIML,RMDL,RIS,RIM,RMD,Lateral,Lateral,Unclassified,3,3,3,IN3,IN1,HMN
2592,Synapse 4,7,SAADL,RIML,AIBL,SAAD,RIM,AIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN1,IN2
2593,Synapse 4,7,RIML,SMDDR,AIBL,RIM,SMDD,AIB,Lateral,Lateral,Taxis,3,3,3,IN1,SMN,IN2
2594,Synapse 4,7,RIFL,RIML,AVBL,RIF,RIM,AVB,Avoidance,Lateral,Avoidance,3,3,3,IN3,IN1,IN1
2595,Synapse 4,7,RIML,AIBL,AVBL,RIM,AIB,AVB,Lateral,Taxis,Avoidance,3,3,3,IN1,IN2,IN1
2596,Synapse 4,7,AIZL,RIML,AIBL,AIZ,RIM,AIB,Taxis,Lateral,Taxis,3,3,3,IN3,IN1,IN2
2597,Synapse 4,7,IL2VL,IL1VL,RIPL,IL2V,IL1V,RIP,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,IN1
2598,Synapse 4,7,IL2VL,URAVL,RIPL,IL2V,URAV,RIP,Anterior,Anterior,Anterior,1,2,2,SN1,HMN,IN1
2599,Synapse 4,7,IL2DL,URADL,RIPL,IL2D,URAD,RIP,Anterior,Anterior,Anterior,1,2,2,SN1,HMN,IN1
2600,Synapse 4,7,IL2DL,IL1DL,RIPL,IL2D,IL1D,RIP,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,IN1
2601,Synapse 4,7,CEPVL,URAVL,RIPL,CEPV,URAV,RIP,Anterior,Anterior,Anterior,1,2,2,SN1,HMN,IN1
2602,Synapse 4,7,IL1VL,URAVL,RIPL,IL1V,URAV,RIP,Anterior,Anterior,Anterior,1,2,2,SN1,HMN,IN1
2603,Synapse 4,7,CEPVL,IL1VL,RIPL,CEPV,IL1V,RIP,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,IN1
2604,Synapse 4,7,AQR,PVPL,AVAL,AQR,PVP,AVA,Avoidance,Avoidance,Unclassified,1,3,3,SN4,IN3,IN1
2605,Synapse 4,7,DVC,RIBL,AVAL,DVC,RIB,AVA,Lateral,Taxis,Unclassified,3,3,3,IN2,IN2,IN1
2606,Synapse 4,7,ADEL,FLPL,AVAL,ADE,FLP,AVA,Unclassified,Avoidance,Unclassified,1,1,3,SN3,SN3,IN1
2607,Synapse 4,7,ADAR,AVJL,AVBL,ADA,AVJ,AVB,Avoidance,Avoidance,Avoidance,3,2,3,IN3,IN2,IN1
2608,Synapse 4,7,PVCR,AVJL,AVBL,PVC,AVJ,AVB,Avoidance,Avoidance,Avoidance,3,2,3,IN1,IN2,IN1
2609,Synapse 4,7,RIFR,AVJL,AVBL,RIF,AVJ,AVB,Avoidance,Avoidance,Avoidance,3,2,3,IN3,IN2,IN1
2610,Synapse 4,7,AVM,PVCL,AVBL,AVM,PVC,AVB,Avoidance,Avoidance,Avoidance,1,3,3,SN3,IN1,IN1
2611,Synapse 4,7,PVPL,PVCL,AVBL,PVP,PVC,AVB,Avoidance,Avoidance,Avoidance,3,3,3,IN3,IN1,IN1
2612,Synapse 4,7,AQR,PVPL,AVBL,AQR,PVP,AVB,Avoidance,Avoidance,Avoidance,1,3,3,SN4,IN3,IN1
2613,Synapse 4,7,AQR,PVCL,AVBL,AQR,PVC,AVB,Avoidance,Avoidance,Avoidance,1,3,3,SN4,IN1,IN1
2614,Synapse 4,7,ADAR,AIBL,AVBL,ADA,AIB,AVB,Avoidance,Taxis,Avoidance,3,3,3,IN3,IN2,IN1
2615,Synapse 4,7,ASHL,AIBL,AVBL,ASH,AIB,AVB,Avoidance,Taxis,Avoidance,1,3,3,SN5,IN2,IN1
2616,Synapse 4,7,ASHL,AIAL,AIBL,ASH,AIA,AIB,Avoidance,Taxis,Taxis,1,2,3,SN5,IN3,IN2
2617,Synapse 4,7,ASHL,ADFL,RIAL,ASH,ADF,RIA,Avoidance,Taxis,Anterior,1,1,3,SN5,SN6,IN2
2618,Synapse 4,7,ADEL,FLPL,AVAR,ADE,FLP,AVA,Unclassified,Avoidance,Unclassified,1,1,3,SN3,SN3,IN1
2619,Synapse 4,7,ADEL,FLPL,AVDL,ADE,FLP,AVD,Unclassified,Avoidance,Avoidance,1,1,3,SN3,SN3,IN2
2620,Synapse 4,7,ADEL,RIGL,AVEL,ADE,RIG,AVE,Unclassified,Lateral,Anterior,1,3,3,SN3,IN2,IN1
2621,Synapse 4,7,DVA,AUAL,AVEL,DVA,AUA,AVE,Sublateral,Taxis,Anterior,3,3,3,IN1,IN3,IN1
2622,Synapse 4,7,URXL,RIGL,AVEL,URX,RIG,AVE,Unclassified,Lateral,Anterior,1,3,3,SN4,IN2,IN1
2623,Synapse 4,7,URXL,AUAL,AVEL,URX,AUA,AVE,Unclassified,Taxis,Anterior,1,3,3,SN4,IN3,IN1
2624,Synapse 4,7,RIGL,RIBL,AVEL,RIG,RIB,AVE,Lateral,Taxis,Anterior,3,3,3,IN2,IN2,IN1
2625,Synapse 4,7,OLLL,RIBL,AVER,OLL,RIB,AVE,Anterior,Taxis,Anterior,1,3,3,SN1,IN2,IN1
2626,Synapse 4,7,OLLL,RIBL,SMDVR,OLL,RIB,SMDV,Anterior,Taxis,Lateral,1,3,3,SN1,IN2,SMN
2627,Synapse 4,7,DVC,RIGL,RIBL,DVC,RIG,RIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN2,IN2
2628,Synapse 4,7,ADFL,AIZL,RIGL,ADF,AIZ,RIG,Taxis,Taxis,Lateral,1,3,3,SN6,IN3,IN2
2629,Synapse 4,7,ADFL,AWBL,AIZL,ADF,AWB,AIZ,Taxis,Taxis,Taxis,1,1,3,SN6,SN6,IN3
2630,Synapse 4,7,ADFL,AIZL,SMBDL,ADF,AIZ,SMBD,Taxis,Taxis,Sublateral,1,3,3,SN6,IN3,SMN
2631,Synapse 4,7,ADFL,AIZL,RIR,ADF,AIZ,RIR,Taxis,Taxis,Unclassified,1,3,3,SN6,IN3,IN4
2632,Synapse 4,7,ADFL,RIR,RIAL,ADF,RIR,RIA,Taxis,Unclassified,Anterior,1,3,3,SN6,IN4,IN2
2633,Synapse 4,7,ADFL,AUAL,RIAL,ADF,AUA,RIA,Taxis,Taxis,Anterior,1,3,3,SN6,IN3,IN2
2634,Synapse 4,7,ADFL,AIZL,RIAL,ADF,AIZ,RIA,Taxis,Taxis,Anterior,1,3,3,SN6,IN3,IN2
2635,Synapse 4,7,ADFL,AIZL,SMBVL,ADF,AIZ,SMBV,Taxis,Taxis,Sublateral,1,3,3,SN6,IN3,SMN
2636,Synapse 4,7,RIH,AIZL,RIAL,RIH,AIZ,RIA,Anterior,Taxis,Anterior,3,3,3,IN4,IN3,IN2
2637,Synapse 4,7,AWAL,AIZL,AWBL,AWA,AIZ,AWB,Taxis,Taxis,Taxis,1,3,1,SN6,IN3,SN6
2638,Synapse 4,7,AWAL,AIZL,AIYL,AWA,AIZ,AIY,Taxis,Taxis,Taxis,1,3,2,SN6,IN3,IN3
2639,Synapse 4,7,AIZL,AIYL,RIAL,AIZ,AIY,RIA,Taxis,Taxis,Anterior,3,2,3,IN3,IN3,IN2
2640,Synapse 4,7,AIZL,AWBL,AIYL,AIZ,AWB,AIY,Taxis,Taxis,Taxis,3,1,2,IN3,SN6,IN3
2641,Synapse 4,7,AIZL,ASEL,AIBL,AIZ,ASE,AIB,Taxis,Taxis,Taxis,3,1,3,IN3,SN6,IN2
2642,Synapse 4,7,AIZL,AIAL,AIBL,AIZ,AIA,AIB,Taxis,Taxis,Taxis,3,2,3,IN3,IN3,IN2
2643,Synapse 4,7,AIZL,RIR,RIAL,AIZ,RIR,RIA,Taxis,Unclassified,Anterior,3,3,3,IN3,IN4,IN2
2644,Synapse 4,7,URXL,AUAL,RIAL,URX,AUA,RIA,Unclassified,Taxis,Anterior,1,3,3,SN4,IN3,IN2
2645,Synapse 4,7,RIH,RIBL,RIAL,RIH,RIB,RIA,Anterior,Taxis,Anterior,3,3,3,IN4,IN2,IN2
2646,Synapse 4,7,AIYL,RIBL,RIAL,AIY,RIB,RIA,Taxis,Taxis,Anterior,2,3,3,IN3,IN2,IN2
2647,Synapse 4,7,AWAL,AWBL,AIYL,AWA,AWB,AIY,Taxis,Taxis,Taxis,1,1,2,SN6,SN6,IN3
2648,Synapse 4,7,ADLL,ASEL,AIBL,ADL,ASE,AIB,Taxis,Taxis,Taxis,1,1,3,SN5,SN6,IN2
2649,Synapse 4,7,ADLL,AIAL,AIBL,ADL,AIA,AIB,Taxis,Taxis,Taxis,1,2,3,SN5,IN3,IN2
2650,Synapse 4,7,ADLL,AWCL,AIBL,ADL,AWC,AIB,Taxis,Taxis,Taxis,1,1,3,SN5,SN6,IN2
2651,Synapse 4,7,ASGL,AIAL,AIBL,ASG,AIA,AIB,Taxis,Taxis,Taxis,1,2,3,SN6,IN3,IN2
2652,Synapse 4,7,ASIL,ASGL,AIBL,ASI,ASG,AIB,Taxis,Taxis,Taxis,1,1,3,SN6,SN6,IN2
2653,Synapse 4,7,ASIL,AIAL,AIBL,ASI,AIA,AIB,Taxis,Taxis,Taxis,1,2,3,SN6,IN3,IN2
2654,Synapse 4,7,ASIL,AWCR,AIBL,ASI,AWC,AIB,Taxis,Taxis,Taxis,1,1,3,SN6,SN6,IN2
2655,Synapse 4,7,AWCR,AIAL,AIBL,AWC,AIA,AIB,Taxis,Taxis,Taxis,1,2,3,SN6,IN3,IN2
2656,Synapse 4,7,ASKL,AIAL,AIBL,ASK,AIA,AIB,Taxis,Taxis,Taxis,1,2,3,SN6,IN3,IN2
2657,Synapse 4,7,AIML,ASGL,AIAL,AIM,ASG,AIA,Taxis,Taxis,Taxis,2,1,2,IN4,SN6,IN3
2658,Synapse 4,7,ASIL,ASGL,AIAL,ASI,ASG,AIA,Taxis,Taxis,Taxis,1,1,2,SN6,SN6,IN3
2659,Synapse 4,7,PVQL,ASKL,AIAL,PVQ,ASK,AIA,Taxis,Taxis,Taxis,2,1,2,IN3,SN6,IN3
2660,Synapse 4,7,ASIL,AWCR,AIAL,ASI,AWC,AIA,Taxis,Taxis,Taxis,1,1,2,SN6,SN6,IN3
2661,Synapse 4,7,ASJL,PVQL,ASKL,ASJ,PVQ,ASK,Taxis,Taxis,Taxis,1,2,1,SN6,IN3,SN6
2662,Synapse 4,7,URYVL,RIBL,SMDVR,URYV,RIB,SMDV,Anterior,Taxis,Lateral,1,3,3,SN1,IN2,SMN
2663,Synapse 4,7,URYVL,RIBL,AVER,URYV,RIB,AVE,Anterior,Taxis,Anterior,1,3,3,SN1,IN2,IN1
2664,Synapse 4,7,CEPDL,URYDL,AVER,CEPD,URYD,AVE,Sublateral,Anterior,Anterior,1,1,3,SN1,SN1,IN1
2665,Synapse 4,7,CEPVL,OLQVL,RICL,CEPV,OLQV,RIC,Anterior,Anterior,Sublateral,1,1,3,SN1,SN1,IN2
2666,Synapse 4,7,CEPVL,IL1VL,URAVL,CEPV,IL1V,URAV,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,HMN
2667,Synapse 4,7,CEPVL,IL1VL,RMDDL,CEPV,IL1V,RMDD,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
2668,Synapse 4,7,AQR,PVPL,PVCL,AQR,PVP,PVC,Avoidance,Avoidance,Avoidance,1,3,3,SN4,IN3,IN1
2669,Synapse 4,7,CEPDL,URBL,RICR,CEPD,URB,RIC,Sublateral,Sublateral,Sublateral,1,3,3,SN1,IN4,IN2
2670,Synapse 4,7,CEPDL,URYDL,RMDVL,CEPD,URYD,RMDV,Sublateral,Anterior,Anterior,1,1,3,SN1,SN1,HMN
2671,Synapse 4,7,CEPDL,IL1DL,RMDVL,CEPD,IL1D,RMDV,Sublateral,Anterior,Anterior,1,1,3,SN1,SN1,HMN
2672,Synapse 4,7,CEPDL,OLQDL,RICR,CEPD,OLQD,RIC,Sublateral,Anterior,Sublateral,1,1,3,SN1,SN1,IN2
2673,Synapse 4,7,ALNL,SAAVL,SMBDR,ALN,SAAV,SMBD,Unclassified,Lateral,Sublateral,2,3,3,IN1,IN2,SMN
2674,Synapse 4,7,RMGL,RMDR,RMDVL,RMG,RMD,RMDV,Sublateral,Unclassified,Anterior,3,3,3,IN1,HMN,HMN
2675,Synapse 4,7,PVT,RMFL,AVKL,PVT,RMF,AVK,Lateral,Lateral,Lateral,2,3,3,IN2,IN1,IN2
2676,Synapse 4,7,URYVL,IL1VL,RMDDL,URYV,IL1V,RMDD,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
2677,Synapse 4,7,IL2VL,IL1VL,URAVL,IL2V,IL1V,URAV,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,HMN
2678,Synapse 4,7,IL2VL,URAVL,RMER,IL2V,URAV,RME,Anterior,Anterior,Anterior,1,2,3,SN1,HMN,HMN
2679,Synapse 4,8,ADAL,AIBR,RIML,ADA,AIB,RIM,Avoidance,Taxis,Lateral,3,3,3,IN3,IN2,IN1
2680,Synapse 4,8,RIML,SMDDR,SMDVL,RIM,SMDD,SMDV,Lateral,Lateral,Lateral,3,3,3,IN1,SMN,SMN
2681,Synapse 4,8,RIML,RMDR,RMDL,RIM,RMD,RMD,Lateral,Unclassified,Unclassified,3,3,3,IN1,HMN,HMN
2682,Synapse 4,8,AIZL,AIBR,RIML,AIZ,AIB,RIM,Taxis,Taxis,Lateral,3,3,3,IN3,IN2,IN1
2683,Synapse 4,8,RMGL,RMDR,RMDL,RMG,RMD,RMD,Sublateral,Unclassified,Unclassified,3,3,3,IN1,HMN,HMN
2684,Synapse 4,8,ADFL,RIR,RIGL,ADF,RIR,RIG,Taxis,Unclassified,Lateral,1,3,3,SN6,IN4,IN2
2685,Synapse 4,8,AIZL,ASEL,AIAL,AIZ,ASE,AIA,Taxis,Taxis,Taxis,3,1,2,IN3,SN6,IN3
2686,Synapse 4,8,RMDDR,RIAL,RMDVL,RMDD,RIA,RMDV,Anterior,Anterior,Anterior,3,3,3,HMN,IN2,HMN
2687,Synapse 4,8,RMDVR,RIAL,RMDDL,RMDV,RIA,RMDD,Anterior,Anterior,Anterior,3,3,3,HMN,IN2,HMN
2688,Synapse 4,8,RIBL,SMDVR,RIAL,RIB,SMDV,RIA,Taxis,Lateral,Anterior,3,3,3,IN2,SMN,IN2
2689,Synapse 4,8,AINR,AUAL,RIBL,AIN,AUA,RIB,Taxis,Taxis,Taxis,2,3,3,IN1,IN3,IN2
2690,Synapse 4,8,ADLL,ASEL,AIAL,ADL,ASE,AIA,Taxis,Taxis,Taxis,1,1,2,SN5,SN6,IN3
2691,Synapse 4,8,ADLL,AWCL,AIAL,ADL,AWC,AIA,Taxis,Taxis,Taxis,1,1,2,SN5,SN6,IN3
2692,Synapse 4,8,AWAL,AIYL,AFDL,AWA,AIY,AFD,Taxis,Taxis,Taxis,1,2,1,SN6,IN3,SN6
2693,Synapse 4,8,AINL,RIBR,BAGL,AIN,RIB,BAG,Taxis,Taxis,Taxis,2,3,1,IN4,IN2,SN4
2694,Synapse 4,8,RICL,SMDVR,SMDDL,RIC,SMDV,SMDD,Sublateral,Lateral,Lateral,3,3,3,IN2,SMN,SMN
2695,Synapse 4,8,URYDL,RMDDR,RMDVL,URYD,RMDD,RMDV,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2696,Synapse 4,8,URYVL,RMDVR,RMDDL,URYV,RMDV,RMDD,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2697,Synapse 4,8,IL1L,RMDVR,RMDDL,IL1,RMDV,RMDD,Anterior,Anterior,Anterior,1,3,3,SN1,HMN,HMN
2698,Synapse 4,8,IL2L,IL1L,RMDR,IL2,IL1,RMD,Anterior,Anterior,Unclassified,1,1,3,SN1,SN1,HMN
2699,Synapse 4,9,ASHL,ADAL,ADLL,ASH,ADA,ADL,Avoidance,Avoidance,Taxis,1,3,1,SN5,IN3,SN5
2700,Synapse 4,9,ALML,BDUL,AVJR,ALM,BDU,AVJ,Avoidance,Avoidance,Avoidance,1,2,2,SN3,IN3,IN2
2701,Synapse 4,9,PVPL,AVHR,AVBR,PVP,AVH,AVB,Avoidance,Avoidance,Avoidance,3,3,3,IN3,IN3,IN1
2702,Synapse 4,9,AIBR,RIML,AVBR,AIB,RIM,AVB,Taxis,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2703,Synapse 4,9,SAAVL,RIML,AVBR,SAAV,RIM,AVB,Lateral,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2704,Synapse 4,9,RIML,AVBR,SMDDL,RIM,AVB,SMDD,Lateral,Avoidance,Lateral,3,3,3,IN1,IN1,SMN
2705,Synapse 4,9,SAAVR,RIML,AVBR,SAAV,RIM,AVB,Lateral,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2706,Synapse 4,9,SAAVR,RIML,AVBL,SAAV,RIM,AVB,Lateral,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2707,Synapse 4,9,SAAVR,RIML,RMDL,SAAV,RIM,RMD,Lateral,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2708,Synapse 4,9,SAAVR,RIML,SMDDR,SAAV,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
2709,Synapse 4,9,SAAVR,RIML,RIBL,SAAV,RIM,RIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN1,IN2
2710,Synapse 4,9,SAAVR,RIML,RMDR,SAAV,RIM,RMD,Lateral,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2711,Synapse 4,9,SAAVR,RIML,SMDVL,SAAV,RIM,SMDV,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
2712,Synapse 4,9,SAAVL,RIML,SMDVL,SAAV,RIM,SMDV,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
2713,Synapse 4,9,RIML,SMDVL,SMDDL,RIM,SMDV,SMDD,Lateral,Lateral,Lateral,3,3,3,IN1,SMN,SMN
2714,Synapse 4,9,RIML,SMDDL,AVBL,RIM,SMDD,AVB,Lateral,Lateral,Avoidance,3,3,3,IN1,SMN,IN1
2715,Synapse 4,9,RIML,SMDDL,RMDL,RIM,SMDD,RMD,Lateral,Lateral,Unclassified,3,3,3,IN1,SMN,HMN
2716,Synapse 4,9,RIML,SMDDR,SMDDL,RIM,SMDD,SMDD,Lateral,Lateral,Lateral,3,3,3,IN1,SMN,SMN
2717,Synapse 4,9,RIML,RIBL,SMDDL,RIM,RIB,SMDD,Lateral,Taxis,Lateral,3,3,3,IN1,IN2,SMN
2718,Synapse 4,9,RIML,RMDR,SMDDL,RIM,RMD,SMDD,Lateral,Unclassified,Lateral,3,3,3,IN1,HMN,SMN
2719,Synapse 4,9,AIBR,RIML,RMDR,AIB,RIM,RMD,Taxis,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2720,Synapse 4,9,SAAVL,RIML,RMDR,SAAV,RIM,RMD,Lateral,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2721,Synapse 4,9,SAAVL,RIML,AVBL,SAAV,RIM,AVB,Lateral,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2722,Synapse 4,9,SAAVL,RIML,RMDL,SAAV,RIM,RMD,Lateral,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2723,Synapse 4,9,SAAVL,RIML,RIBL,SAAV,RIM,RIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN1,IN2
2724,Synapse 4,9,SAAVL,RIML,AVAL,SAAV,RIM,AVA,Lateral,Lateral,Unclassified,3,3,3,IN2,IN1,IN1
2725,Synapse 4,9,AIBR,RIML,SMDDR,AIB,RIM,SMDD,Taxis,Lateral,Lateral,3,3,3,IN2,IN1,SMN
2726,Synapse 4,9,RIBR,RIML,AIBL,RIB,RIM,AIB,Taxis,Lateral,Taxis,3,3,3,IN2,IN1,IN2
2727,Synapse 4,9,RIMR,RIML,AIBL,RIM,RIM,AIB,Lateral,Lateral,Taxis,3,3,3,IN1,IN1,IN2
2728,Synapse 4,9,AIBR,RIML,RMDL,AIB,RIM,RMD,Taxis,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
2729,Synapse 4,9,AIBR,RIML,AVBL,AIB,RIM,AVB,Taxis,Lateral,Avoidance,3,3,3,IN2,IN1,IN1
2730,Synapse 4,9,CEPVL,OLLL,RIPL,CEPV,OLL,RIP,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,IN1
2731,Synapse 4,9,RIH,AIZL,RIPL,RIH,AIZ,RIP,Anterior,Taxis,Anterior,3,3,2,IN4,IN3,IN1
2732,Synapse 4,9,RIH,RIAL,RIPL,RIH,RIA,RIP,Anterior,Anterior,Anterior,3,3,2,IN4,IN2,IN1
2733,Synapse 4,9,RIH,RIBL,RIPL,RIH,RIB,RIP,Anterior,Taxis,Anterior,3,3,2,IN4,IN2,IN1
2734,Synapse 4,9,RIH,OLQVL,RIPL,RIH,OLQV,RIP,Anterior,Anterior,Anterior,3,1,2,IN4,SN1,IN1
2735,Synapse 4,9,PVPL,AVHR,AVAL,PVP,AVH,AVA,Avoidance,Avoidance,Unclassified,3,3,3,IN3,IN3,IN1
2736,Synapse 4,9,PVPR,AVHL,AVAL,PVP,AVH,AVA,Avoidance,Avoidance,Unclassified,3,3,3,IN3,IN1,IN1
2737,Synapse 4,9,BAGR,RIGL,AVAL,BAG,RIG,AVA,Taxis,Lateral,Unclassified,1,3,3,SN4,IN2,IN1
2738,Synapse 4,9,RIMR,SAAVL,AVAL,RIM,SAAV,AVA,Lateral,Lateral,Unclassified,3,3,3,IN1,IN2,IN1
2739,Synapse 4,9,AIBR,RIBL,AVAL,AIB,RIB,AVA,Taxis,Taxis,Unclassified,3,3,3,IN2,IN2,IN1
2740,Synapse 4,9,RIS,RIBL,AVAL,RIS,RIB,AVA,Lateral,Taxis,Unclassified,3,3,3,IN3,IN2,IN1
2741,Synapse 4,9,ASHL,ADLL,AVAL,ASH,ADL,AVA,Avoidance,Taxis,Unclassified,1,1,3,SN5,SN5,IN1
2742,Synapse 4,9,AVFL,AVFR,AVBL,AVF,AVF,AVB,Taxis,Taxis,Avoidance,3,3,3,IN3,IN3,IN1
2743,Synapse 4,9,PVPL,AVHR,AVBL,PVP,AVH,AVB,Avoidance,Avoidance,Avoidance,3,3,3,IN3,IN3,IN1
2744,Synapse 4,9,PVPR,AVHL,AVBL,PVP,AVH,AVB,Avoidance,Avoidance,Avoidance,3,3,3,IN3,IN1,IN1
2745,Synapse 4,9,RIMR,SAAVL,AVBL,RIM,SAAV,AVB,Lateral,Lateral,Avoidance,3,3,3,IN1,IN2,IN1
2746,Synapse 4,9,RIBR,AIBL,AVBL,RIB,AIB,AVB,Taxis,Taxis,Avoidance,3,3,3,IN2,IN2,IN1
2747,Synapse 4,9,ASHL,ADLL,AVBL,ASH,ADL,AVB,Avoidance,Taxis,Avoidance,1,1,3,SN5,SN5,IN1
2748,Synapse 4,9,AIBR,RIBL,SMDVL,AIB,RIB,SMDV,Taxis,Taxis,Lateral,3,3,3,IN2,IN2,SMN
2749,Synapse 4,9,AIBR,RIBL,SMDDL,AIB,RIB,SMDD,Taxis,Taxis,Lateral,3,3,3,IN2,IN2,SMN
2750,Synapse 4,9,AIBR,RIBL,AVEL,AIB,RIB,AVE,Taxis,Taxis,Anterior,3,3,3,IN2,IN2,IN1
2751,Synapse 4,9,AIBR,RIBL,RIAL,AIB,RIB,RIA,Taxis,Taxis,Anterior,3,3,3,IN2,IN2,IN2
2752,Synapse 4,9,AIBR,RIBL,SMDVR,AIB,RIB,SMDV,Taxis,Taxis,Lateral,3,3,3,IN2,IN2,SMN
2753,Synapse 4,9,AIBR,RIBL,AVER,AIB,RIB,AVE,Taxis,Taxis,Anterior,3,3,3,IN2,IN2,IN1
2754,Synapse 4,9,AWCL,AIBR,AIAL,AWC,AIB,AIA,Taxis,Taxis,Taxis,1,3,2,SN6,IN2,IN3
2755,Synapse 4,9,AWCL,AWCR,AIBR,AWC,AWC,AIB,Taxis,Taxis,Taxis,1,1,3,SN6,SN6,IN2
2756,Synapse 4,9,ASIL,AWCL,AIBR,ASI,AWC,AIB,Taxis,Taxis,Taxis,1,1,3,SN6,SN6,IN2
2757,Synapse 4,9,ASHL,ADLL,ADFL,ASH,ADL,ADF,Avoidance,Taxis,Taxis,1,1,1,SN5,SN5,SN6
2758,Synapse 4,9,ASHL,ADLL,RIAL,ASH,ADL,RIA,Avoidance,Taxis,Anterior,1,1,3,SN5,SN5,IN2
2759,Synapse 4,9,ASHL,ADLL,AVDL,ASH,ADL,AVD,Avoidance,Taxis,Avoidance,1,1,3,SN5,SN5,IN2
2760,Synapse 4,9,ASHL,ADLL,AWCL,ASH,ADL,AWC,Avoidance,Taxis,Taxis,1,1,1,SN5,SN5,SN6
2761,Synapse 4,9,ASHL,ADLL,ASEL,ASH,ADL,ASE,Avoidance,Taxis,Taxis,1,1,1,SN5,SN5,SN6
